ID,DENSITY,FLUID_ID,GASEOUS,IMAGE_FILE_PATH,INTERNAL_NAME,LOCALIZED_NAME,LUMINOSITY,MOD_ID,NBT,TEMPERATURE,UNLOCALIZED_NAME,VISCOSITY
f~bartworks~dysprosium extracting nano resin,1000,1434,false,fluid/bartworks/dysprosium extracting nano resin.png,dysprosium extracting nano resin,Dysprosium Extracting Nano Resin,0,bartworks,,300,fluid.dysprosium extracting nano resin,1000
f~bartworks~enriched naquadah goo,1000,1354,false,fluid/bartworks/enriched naquadah goo.png,enriched naquadah goo,Enriched Naquadah Goo,0,bartworks,,300,fluid.enriched naquadah goo,1000
f~bartworks~enriched-naquadah-rich solution,1000,1350,false,fluid/bartworks/enriched-naquadah-rich solution.png,enriched-naquadah-rich solution,Enriched-Naquadah-Rich Solution,0,bartworks,,300,fluid.enriched-naquadah-rich solution,1000
f~bartworks~enzymessollution,1000,1257,false,fluid/bartworks/enzymessollution.png,enzymessollution,Enzyme Solution,0,bartworks,,300,fluid.enzymessollution,1000
f~bartworks~erbium chloride concentrate,1000,1457,false,fluid/bartworks/erbium chloride concentrate.png,erbium chloride concentrate,Erbium Chloride Concentrate,0,bartworks,,300,fluid.erbium chloride concentrate,1000
f~bartworks~erbium extracting nano resin,1000,1438,false,fluid/bartworks/erbium extracting nano resin.png,erbium extracting nano resin,Erbium Extracting Nano Resin,0,bartworks,,300,fluid.erbium extracting nano resin,1000
f~bartworks~escherichiakolifluid,1000,1263,false,fluid/bartworks/escherichiakolifluid.png,escherichiakolifluid,eColi Bacteria Fluid,0,bartworks,,300,fluid.escherichiakolifluid,1000
f~bartworks~ethanol gasoline,1000,1360,false,fluid/bartworks/ethanol gasoline.png,ethanol gasoline,Ethanol Gasoline,0,bartworks,,300,fluid.ethanol gasoline,1000
f~bartworks~ether,1000,1320,false,fluid/bartworks/ether.png,ether,Ether,0,bartworks,,300,fluid.ether,1000
f~bartworks~europium chloride concentrate,1000,1452,false,fluid/bartworks/europium chloride concentrate.png,europium chloride concentrate,Europium Chloride Concentrate,0,bartworks,,300,fluid.europium chloride concentrate,1000
f~bartworks~europium extracting nano resin,1000,1428,false,fluid/bartworks/europium extracting nano resin.png,europium extracting nano resin,Europium Extracting Nano Resin,0,bartworks,,300,fluid.europium extracting nano resin,1000
f~bartworks~ferrocene solution,1000,1365,false,fluid/bartworks/ferrocene solution.png,ferrocene solution,Ferrocene Solution,0,bartworks,,300,fluid.ferrocene solution,1000
f~bartworks~ferrocene waste,1000,1366,false,fluid/bartworks/ferrocene waste.png,ferrocene waste,Ferrocene Waste,0,bartworks,,300,fluid.ferrocene waste,1000
f~bartworks~filled cerium extracting nano resin,1000,1423,false,fluid/bartworks/filled cerium extracting nano resin.png,filled cerium extracting nano resin,Filled Cerium Extracting Nano Resin,0,bartworks,,300,fluid.filled cerium extracting nano resin,1000
f~bartworks~filled dysprosium extracting nano resin,1000,1435,false,fluid/bartworks/filled dysprosium extracting nano resin.png,filled dysprosium extracting nano resin,Filled Dysprosium Extracting Nano Resin,0,bartworks,,300,fluid.filled dysprosium extracting nano resin,1000
f~bartworks~filled erbium extracting nano resin,1000,1439,false,fluid/bartworks/filled erbium extracting nano resin.png,filled erbium extracting nano resin,Filled Erbium Extracting Nano Resin,0,bartworks,,300,fluid.filled erbium extracting nano resin,1000
f~bartworks~filled europium extracting nano resin,1000,1429,false,fluid/bartworks/filled europium extracting nano resin.png,filled europium extracting nano resin,Filled Europium Extracting Nano Resin,0,bartworks,,300,fluid.filled europium extracting nano resin,1000
f~bartworks~filled gadolinium extracting nano resin,1000,1431,false,fluid/bartworks/filled gadolinium extracting nano resin.png,filled gadolinium extracting nano resin,Filled Gadolinium Extracting Nano Resin,0,bartworks,,300,fluid.filled gadolinium extracting nano resin,1000
f~bartworks~filled holmium extracting nano resin,1000,1437,false,fluid/bartworks/filled holmium extracting nano resin.png,filled holmium extracting nano resin,Filled Holmium Extracting Nano Resin,0,bartworks,,300,fluid.filled holmium extracting nano resin,1000
f~bartworks~filled lanthanum extracting nano resin,1000,1419,false,fluid/bartworks/filled lanthanum extracting nano resin.png,filled lanthanum extracting nano resin,Filled Lanthanum Extracting Nano Resin,0,bartworks,,300,fluid.filled lanthanum extracting nano resin,1000
f~bartworks~filled lutetium extracting nano resin,1000,1445,false,fluid/bartworks/filled lutetium extracting nano resin.png,filled lutetium extracting nano resin,Filled Lutetium Extracting Nano Resin,0,bartworks,,300,fluid.filled lutetium extracting nano resin,1000
f~bartworks~filled neodymium extracting nano resin,1000,1425,false,fluid/bartworks/filled neodymium extracting nano resin.png,filled neodymium extracting nano resin,Filled Neodymium Extracting Nano Resin,0,bartworks,,300,fluid.filled neodymium extracting nano resin,1000
f~bartworks~filled praseodymium extracting nano resin,1000,1421,false,fluid/bartworks/filled praseodymium extracting nano resin.png,filled praseodymium extracting nano resin,Filled Praseodymium Extracting Nano Resin,0,bartworks,,300,fluid.filled praseodymium extracting nano resin,1000
f~bartworks~filled samarium extracting nano resin,1000,1427,false,fluid/bartworks/filled samarium extracting nano resin.png,filled samarium extracting nano resin,Filled Samarium Extracting Nano Resin,0,bartworks,,300,fluid.filled samarium extracting nano resin,1000
f~bartworks~filled terbium extracting nano resin,1000,1433,false,fluid/bartworks/filled terbium extracting nano resin.png,filled terbium extracting nano resin,Filled Terbium Extracting Nano Resin,0,bartworks,,300,fluid.filled terbium extracting nano resin,1000
f~bartworks~filled thulium extracting nano resin,1000,1441,false,fluid/bartworks/filled thulium extracting nano resin.png,filled thulium extracting nano resin,Filled Thulium Extracting Nano Resin,0,bartworks,,300,fluid.filled thulium extracting nano resin,1000
f~bartworks~filled ytterbium extracting nano resin,1000,1443,false,fluid/bartworks/filled ytterbium extracting nano resin.png,filled ytterbium extracting nano resin,Filled Ytterbium Extracting Nano Resin,0,bartworks,,300,fluid.filled ytterbium extracting nano resin,1000
f~bartworks~filtered bastnasite mud,1000,1402,false,fluid/bartworks/filtered bastnasite mud.png,filtered bastnasite mud,Filtered Bastnasite Mud,0,bartworks,,300,fluid.filtered bastnasite mud,1000
f~bartworks~fluorecentddna,1000,1256,false,fluid/bartworks/fluorecentddna.png,fluorecentddna,Fluorescent DNA,0,bartworks,,300,fluid.fluorecentddna,1000
f~bartworks~fluorine-rich waste liquid,1000,1348,false,fluid/bartworks/fluorine-rich waste liquid.png,fluorine-rich waste liquid,Fluorine-Rich Waste Liquid,0,bartworks,,300,fluid.fluorine-rich waste liquid,1000
f~bartworks~fluoroantimonic acid,1000,1325,false,fluid/bartworks/fluoroantimonic acid.png,fluoroantimonic acid,Fluoroantimonic Acid,0,bartworks,,300,fluid.fluoroantimonic acid,1000
f~bartworks~fluoroform,1000,1462,false,fluid/bartworks/fluoroform.png,fluoroform,Fluoroform,0,bartworks,,300,fluid.fluoroform,1000
f~bartworks~formic acid,1000,1277,false,fluid/bartworks/formic acid.png,formic acid,Formic Acid,0,bartworks,,300,fluid.formic acid,1000
f~bartworks~fulvic acid,1000,1253,false,fluid/bartworks/fulvic acid.png,fulvic acid,Fulvic Acid,0,bartworks,,300,fluid.fulvic acid,1000
f~bartworks~gadolinium chloride concentrate,1000,1453,false,fluid/bartworks/gadolinium chloride concentrate.png,gadolinium chloride concentrate,Gadolinium Chloride Concentrate,0,bartworks,,300,fluid.gadolinium chloride concentrate,1000
f~bartworks~gadolinium extracting nano resin,1000,1430,false,fluid/bartworks/gadolinium extracting nano resin.png,gadolinium extracting nano resin,Gadolinium Extracting Nano Resin,0,bartworks,,300,fluid.gadolinium extracting nano resin,1000
f~bartworks~hafnium tetrachloride solution,1000,1384,false,fluid/bartworks/hafnium tetrachloride solution.png,hafnium tetrachloride solution,Hafnium Tetrachloride Solution,0,bartworks,,300,fluid.hafnium tetrachloride solution,1000
f~bartworks~heated fulvic acid,1000,1254,false,fluid/bartworks/heated fulvic acid.png,heated fulvic acid,Heated Fulvic Acid,0,bartworks,,720,fluid.heated fulvic acid,1000
f~bartworks~heavy naquadah fuel,1000,1317,false,fluid/bartworks/heavy naquadah fuel.png,heavy naquadah fuel,Heavy Naquadah Fuel,0,bartworks,,300,fluid.heavy naquadah fuel,1000
f~bartworks~hexafluorosilicic acid,1000,1294,false,fluid/bartworks/hexafluorosilicic acid.png,hexafluorosilicic acid,Hexafluorosilicic Acid,0,bartworks,,300,fluid.hexafluorosilicic acid,1000
f~bartworks~holmium chloride concentrate,1000,1456,false,fluid/bartworks/holmium chloride concentrate.png,holmium chloride concentrate,Holmium Chloride Concentrate,0,bartworks,,300,fluid.holmium chloride concentrate,1000
f~bartworks~holmium extracting nano resin,1000,1436,false,fluid/bartworks/holmium extracting nano resin.png,holmium extracting nano resin,Holmium Extracting Nano Resin,0,bartworks,,300,fluid.holmium extracting nano resin,1000
f~bartworks~hot ruthenium tetroxide solution,1000,1283,false,fluid/bartworks/hot ruthenium tetroxide solution.png,hot ruthenium tetroxide solution,Hot Ruthenium Tetroxide Solution,0,bartworks,,700,fluid.hot ruthenium tetroxide solution,1000
f~bartworks~hot super coolant,1000,1466,false,fluid/bartworks/hot super coolant.png,hot super coolant,Hot Super Coolant,0,bartworks,,300,fluid.hot super coolant,1000
f~bartworks~impure ferrocene mixture,1000,1364,false,fluid/bartworks/impure ferrocene mixture.png,impure ferrocene mixture,Impure Ferrocene Mixture,0,bartworks,,300,fluid.impure ferrocene mixture,1000
f~bartworks~iodine,-100,1386,true,fluid/bartworks/iodine.png,iodine,Iodine,0,bartworks,,484,fluid.iodine,200
f~bartworks~iron ii chloride,1000,1362,false,fluid/bartworks/iron ii chloride.png,iron ii chloride,Iron II Chloride,0,bartworks,,300,fluid.iron ii chloride,1000
f~bartworks~jet fuel a,1000,1368,false,fluid/bartworks/jet fuel a.png,jet fuel a,Jet Fuel A,0,bartworks,,300,fluid.jet fuel a,1000
f~bartworks~jet fuel no.3,1000,1367,false,fluid/bartworks/jet fuel no.3.png,jet fuel no.3,Jet Fuel No.3,0,bartworks,,300,fluid.jet fuel no.3,1000
f~bartworks~kerogen,1000,1255,false,fluid/bartworks/kerogen.png,kerogen,Kerogen,0,bartworks,,300,fluid.kerogen,1000
f~bartworks~lanthanum chloride concentrate,1000,1446,false,fluid/bartworks/lanthanum chloride concentrate.png,lanthanum chloride concentrate,Lanthanum Chloride Concentrate,0,bartworks,,300,fluid.lanthanum chloride concentrate,1000
f~bartworks~lanthanum extracting nano resin,1000,1418,false,fluid/bartworks/lanthanum extracting nano resin.png,lanthanum extracting nano resin,Lanthanum Extracting Nano Resin,0,bartworks,,300,fluid.lanthanum extracting nano resin,1000
f~bartworks~light naquadah fuel,1000,1316,false,fluid/bartworks/light naquadah fuel.png,light naquadah fuel,Light Naquadah Fuel,0,bartworks,,300,fluid.light naquadah fuel,1000
f~bartworks~liquid helium,1000,1296,false,fluid/bartworks/liquid helium.png,liquid helium,Liquid Helium,0,bartworks,,4,fluid.liquid helium,1000
f~bartworks~low quality naquadah emulsion,1000,1342,false,fluid/bartworks/low quality naquadah emulsion.png,low quality naquadah emulsion,Low Quality Naquadah Emulsion,0,bartworks,,300,fluid.low quality naquadah emulsion,1000
f~bartworks~low quality naquadah solution,1000,1343,false,fluid/bartworks/low quality naquadah solution.png,low quality naquadah solution,Low Quality Naquadah Solution,0,bartworks,,300,fluid.low quality naquadah solution,1000
f~bartworks~low quality naquadria sulphate,1000,1352,false,fluid/bartworks/low quality naquadria sulphate.png,low quality naquadria sulphate,Low Quality Naquadria Sulphate,0,bartworks,,300,fluid.low quality naquadria sulphate,1000
f~bartworks~lutetium chloride concentrate,1000,1460,false,fluid/bartworks/lutetium chloride concentrate.png,lutetium chloride concentrate,Lutetium Chloride Concentrate,0,bartworks,,300,fluid.lutetium chloride concentrate,1000
f~bartworks~lutetium extracting nano resin,1000,1444,false,fluid/bartworks/lutetium extracting nano resin.png,lutetium extracting nano resin,Lutetium Extracting Nano Resin,0,bartworks,,300,fluid.lutetium extracting nano resin,1000
f~bartworks~molten.adamantium alloy,1000,1359,false,fluid/bartworks/molten.adamantium alloy.png,molten.adamantium alloy,Molten Adamantium Alloy,15,bartworks,,5500,fluid.molten.adamantium alloy,1000
f~bartworks~molten.ademic steel,1000,1293,false,fluid/bartworks/molten.ademic steel.png,molten.ademic steel,Molten Ademic Steel,5,bartworks,,1800,fluid.molten.ademic steel,1000
f~bartworks~molten.artherium-sn,1000,1374,false,fluid/bartworks/molten.artherium-sn.png,molten.artherium-sn,Molten Artherium-Sn,15,bartworks,,6500,fluid.molten.artherium-sn,1000
f~bartworks~molten.atomic separation catalyst,1000,1314,false,fluid/bartworks/molten.atomic separation catalyst.png,molten.atomic separation catalyst,Molten Atomic Separation Catalyst,15,bartworks,,5000,fluid.molten.atomic separation catalyst,1000
f~bartworks~molten.bartimaeusnek,1000,1271,false,fluid/bartworks/molten.bartimaeusnek.png,molten.bartimaeusnek,Molten BArTiMaEuSNeK,15,bartworks,,9001,fluid.molten.bartimaeusnek,1000
f~bartworks~molten.calcium,1000,1270,false,fluid/bartworks/molten.calcium.png,molten.calcium,Molten Calcium,1,bartworks,,1115,fluid.molten.calcium,1000
f~bartworks~molten.cerium-doped lutetium aluminium oxygen blend,1000,1461,false,fluid/bartworks/molten.cerium-doped lutetium aluminium oxygen blend.png,molten.cerium-doped lutetium aluminium oxygen blend,Molten Cerium-doped Lutetium Aluminium Oxygen Blend,1,bartworks,,1123,fluid.molten.cerium-doped lutetium aluminium oxygen blend,1000
f~bartworks~molten.dalisenite,1000,1376,false,fluid/bartworks/molten.dalisenite.png,molten.dalisenite,Molten Dalisenite,15,bartworks,,8700,fluid.molten.dalisenite,1000
f~bartworks~molten.enriched naquadah alloy,1000,1381,false,fluid/bartworks/molten.enriched naquadah alloy.png,molten.enriched naquadah alloy,Molten Enriched Naquadah Alloy,15,bartworks,,11000,fluid.molten.enriched naquadah alloy,1000
f~bartworks~molten.extremely unstable naquadah,1000,1315,false,fluid/bartworks/molten.extremely unstable naquadah.png,molten.extremely unstable naquadah,Molten Extremely Unstable Naquadah,15,bartworks,,7000,fluid.molten.extremely unstable naquadah,1000
f~bartworks~molten.high durability compound steel,1000,1292,false,fluid/bartworks/molten.high durability compound steel.png,molten.high durability compound steel,Molten High Durability Compound Steel,15,bartworks,,9000,fluid.molten.high durability compound steel,1000
f~bartworks~molten.hikarium,1000,1377,false,fluid/bartworks/molten.hikarium.png,molten.hikarium,Molten Hikarium,15,bartworks,,5400,fluid.molten.hikarium,1000
f~bartworks~molten.incoloy-903,1000,1358,false,fluid/bartworks/molten.incoloy-903.png,molten.incoloy-903,Molten Incoloy-903,15,bartworks,,3700,fluid.molten.incoloy-903,1000
f~bartworks~molten.lithium chloride,1000,1371,false,fluid/bartworks/molten.lithium chloride.png,molten.lithium chloride,Molten Lithium Chloride,1,bartworks,,1123,fluid.molten.lithium chloride,1000
f~bartworks~molten.lumiium,1000,1373,false,fluid/bartworks/molten.lumiium.png,molten.lumiium,Molten Lumiium,15,bartworks,,4000,fluid.molten.lumiium,1000
f~bartworks~molten.magnesia,1000,1298,false,fluid/bartworks/molten.magnesia.png,molten.magnesia,Molten Magnesia,0,bartworks,,488,fluid.molten.magnesia,1000
f~bartworks~molten.mar-ce-m200 steel,1000,1370,false,fluid/bartworks/molten.mar-ce-m200 steel.png,molten.mar-ce-m200 steel,Molten MAR-Ce-M200 Steel,15,bartworks,,5000,fluid.molten.mar-ce-m200 steel,1000
f~bartworks~molten.mar-m200 steel,1000,1369,false,fluid/bartworks/molten.mar-m200 steel.png,molten.mar-m200 steel,Molten MAR-M200 Steel,15,bartworks,,5000,fluid.molten.mar-m200 steel,1000
f~bartworks~molten.metastable oganesson,1000,1382,false,fluid/bartworks/molten.metastable oganesson.png,molten.metastable oganesson,Molten Metastable Oganesson,15,bartworks,,11000,fluid.molten.metastable oganesson,1000
f~bartworks~molten.orundum,1000,1313,false,fluid/bartworks/molten.orundum.png,molten.orundum,Molten Orundum,1,bartworks,,1123,fluid.molten.orundum,1000
f~bartworks~molten.potassium chlorate,1000,1409,false,fluid/bartworks/molten.potassium chlorate.png,molten.potassium chlorate,Molten Potassium Chlorate,1,bartworks,,1123,fluid.molten.potassium chlorate,1000
f~bartworks~molten.potassium disulfate,1000,1278,false,fluid/bartworks/molten.potassium disulfate.png,molten.potassium disulfate,Molten Potassium Disulfate,1,bartworks,,1123,fluid.molten.potassium disulfate,1000
f~bartworks~molten.precious metals alloy,1000,1380,false,fluid/bartworks/molten.precious metals alloy.png,molten.precious metals alloy,Molten Precious Metals Alloy,15,bartworks,,10000,fluid.molten.precious metals alloy,1000
f~bartworks~molten.rhodium-plated palladium,1000,1290,false,fluid/bartworks/molten.rhodium-plated palladium.png,molten.rhodium-plated palladium,Molten Rhodium-Plated Palladium,15,bartworks,,4500,fluid.molten.rhodium-plated palladium,1000
f~bartworks~molten.ruridit,1000,1291,false,fluid/bartworks/molten.ruridit.png,molten.ruridit,Molten Ruridit,15,bartworks,,4500,fluid.molten.ruridit,1000
f~bartworks~molten.samarium(iii)-chloride,1000,1414,false,fluid/bartworks/molten.samarium(iii)-chloride.png,molten.samarium(iii)-chloride,Molten Samarium(III)-Chloride,1,bartworks,,1123,fluid.molten.samarium(iii)-chloride,1000
f~bartworks~molten.shirabon,1000,1383,false,fluid/bartworks/molten.shirabon.png,molten.shirabon,Molten Shirabon,15,bartworks,,13000,fluid.molten.shirabon,1000
f~bartworks~molten.signalium,1000,1372,false,fluid/bartworks/molten.signalium.png,molten.signalium,Molten Signalium,15,bartworks,,4000,fluid.molten.signalium,1000
f~bartworks~molten.tairitsu,1000,1378,false,fluid/bartworks/molten.tairitsu.png,molten.tairitsu,Molten Tairitsu,15,bartworks,,7400,fluid.molten.tairitsu,1000
f~bartworks~molten.tanmolyium beta-c,1000,1375,false,fluid/bartworks/molten.tanmolyium beta-c.png,molten.tanmolyium beta-c,Molten Tanmolyium Beta-C,15,bartworks,,5300,fluid.molten.tanmolyium beta-c,1000
f~bartworks~molten.tantalum hafnium carbide,1000,1297,false,fluid/bartworks/molten.tantalum hafnium carbide.png,molten.tantalum hafnium carbide,Molten Tantalum Hafnium Carbide,15,bartworks,,4263,fluid.molten.tantalum hafnium carbide,1000
f~bartworks~molten.zircaloy-2,1000,1357,false,fluid/bartworks/molten.zircaloy-2.png,molten.zircaloy-2,Molten Zircaloy-2,11,bartworks,,2800,fluid.molten.zircaloy-2,1000
f~bartworks~molten.zircaloy-4,1000,1356,false,fluid/bartworks/molten.zircaloy-4.png,molten.zircaloy-4,Molten Zircaloy-4,11,bartworks,,2800,fluid.molten.zircaloy-4,1000
f~bartworks~molten.zn-th alloy,1000,1341,false,fluid/bartworks/molten.zn-th alloy.png,molten.zn-th alloy,Molten Zn-Th Alloy,1,bartworks,,1123,fluid.molten.zn-th alloy,1000
f~bartworks~muddy bastnasite rare earth solution,1000,1397,false,fluid/bartworks/muddy bastnasite rare earth solution.png,muddy bastnasite rare earth solution,Muddy Bastnasite Rare Earth Solution,0,bartworks,,300,fluid.muddy bastnasite rare earth solution,1000
f~bartworks~muddy monazite rare earth solution,1000,1387,false,fluid/bartworks/muddy monazite rare earth solution.png,muddy monazite rare earth solution,Muddy Monazite Rare Earth Solution,0,bartworks,,300,fluid.muddy monazite rare earth solution,1000
f~bartworks~muddy samarium rare earth solution,1000,1411,false,fluid/bartworks/muddy samarium rare earth solution.png,muddy samarium rare earth solution,Muddy Samarium Rare Earth Solution,0,bartworks,,300,fluid.muddy samarium rare earth solution,1000
f~bartworks~naquadah asphalt,1000,1319,false,fluid/bartworks/naquadah asphalt.png,naquadah asphalt,Naquadah Asphalt,0,bartworks,,300,fluid.naquadah asphalt,1000
f~bartworks~naquadah based liquid fuel mki,1000,1329,false,fluid/bartworks/naquadah based liquid fuel mki.png,naquadah based liquid fuel mki,Naquadah Based Liquid Fuel MkI,0,bartworks,,300,fluid.naquadah based liquid fuel mki,1000
f~bartworks~naquadah based liquid fuel mki (depleted),1000,1330,false,fluid/bartworks/naquadah based liquid fuel mki (depleted).png,naquadah based liquid fuel mki (depleted),Naquadah Based Liquid Fuel MkI (Depleted),0,bartworks,,300,fluid.naquadah based liquid fuel mki (depleted),1000
